User ID,LOCATION,CLASS,SMS
 shopper260, Los Angeles,ham,Yeah do! Donâ€˜t stand to close tho- youâ€˜ll catch something!
 bookworm581, London,ham,Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You? 
 shopper7904, New York,ham,"Yeah hopefully, if tyler can't do it I could maybe ask around a bit"
 user9890, San Francisco,ham,"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down"
 musiclover7904, Sydney,ham,"Yeah sure, give me a couple minutes to track down my wallet"
 foodcritic137, Mumbai,ham,"Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later"
 playlistlover470, Berlin,ham,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.
 user24694, Toronto,ham,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour"
 thrillseeker803, Orlando,ham,Yes :)it completely in out of form:)clark also utter waste.
 buyer7904, Chicago,ham,Yes baby! We can study all the positions of the kama sutra ;)
 musicfan581, London,ham,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.
 user123470, Sydney,ham,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down
 foodie260, Los Angeles,ham,Yes i will be there. Glad you made it.
 moviegoer803, London,ham,Yes see ya not on the dot
 gamer137, New York,ham,Yes! How is a pretty lady like you single?
 traveler260, Paris,spam,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.
 bookworm260, San Francisco,spam,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.
 audiophile803, Berlin,ham,Yes..gauti and sehwag out of odi series.
 testimonialuser16, Sydney,ham,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.
 shopper4581, Chicago,ham,Yes:)from last week itself i'm taking live call.
 musiclover1248, Paris,ham,Yes:)here tv is always available in work place..
 user98779, Toronto,ham,"Yo carlos, a few friends are already asking me about you, you working at all this weekend?"
 traveler803, Paris,ham,Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed
 foodlover2482, Mumbai,spam,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a Â£500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+"
 nostalgiacat137, Berlin,spam,"You are a Â£1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE"
 user12359, Toronto,spam,You are a winner U have been specially selected 2 receive Â£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810
 foodlover260, Mumbai,spam,You are a winner U have been specially selected 2 receive Â£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810
 tvfan137, Los Angeles,spam,You are a winner U have been specially selected 2 receive Â£1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+) 
 musicenthusiast15, London,spam,You are a winner you have been specially selected to receive Â£1000 cash or a Â£2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p
 user2482, Sydney,spam,You are a winner you have been specially selected to receive Â£1000 cash or a Â£2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p
 thrillseeker17, Orlando,ham,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated."
 buyer1248, Chicago,spam,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p pÂ£3.99
 artlover137, Paris,spam,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p pÂ£3.99
 foodcritic260, Mumbai,spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P"
 relaxmusiclover, Berlin,spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P"
 happyuser137, Toronto,spam,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 "
 travelenthusiast16, Sydney,spam,You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3
 shopper581, Los Angeles,spam,YOU ARE CHOSEN TO RECEIVE A Â£350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
 bookworm7904, London,spam,YOU ARE CHOSEN TO RECEIVE A Â£350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
 happyshopper15, New York,ham,"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one."
 user98779, San Francisco,spam,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a Â£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18"
 traveler803, Paris,spam,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a Â£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+"
 foodlover2482, Mumbai,spam,You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.
 nostalgiacat137, Berlin,ham,You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th
 user12359, Toronto,spam,You can donate Â£2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. Â£2.50 will be added to your next bill
 @user137, New York,spam,"You can stop further club tones by replying ""STOP MIX"" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL, PO Box 1146 MK45 2WT (2/3)"
 user470, Los Angeles,ham,You could have seen me..i did't recognise you Face.:)
 moviefan803, London,ham,You got called a tool?
 forumuser15, Toronto,spam,You have 1 new message. Call 0207-083-6089
 foodie36, Paris,spam,You have 1 new message. Please call 08712400200.
 shopper137, San Francisco,spam,You have 1 new message. Please call 08715205273
 musiclover470, Berlin,spam,You have 1 new message. Please call 08718738034.
 testimonialuser15, Sydney,spam,You have 1 new voicemail. Please call 08719181503
 user9447, New York,spam,You have 1 new voicemail. Please call 08719181513.
 user9780, Los Angeles,spam,You have 1 new voicemail. Please call 08719181513.
 bookworm803, London,spam,You have an important customer service announcement from PREMIER.
 shopper803, San Francisco,spam,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!
 travelenthusiast15, Sydney,spam,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!
 foodlover137, Mumbai,spam,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!
 musiclover803, Berlin,spam,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth Â£350! To Claim, Call London 02072069400. Bx 526, SW73SS"
 user803, Toronto,spam,"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo"
 thrillseeker15, Orlando,spam,You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo
 @user138, New York,spam,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327"
 user471, Los Angeles,spam,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm"
 moviefan804, London,spam,You have won a guaranteed 32000 award or maybe even Â£1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???
 forumuser16, Toronto,spam,You have WON a guaranteed Â£1000 cash or a Â£2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p
 foodie37, Paris,spam,You have WON a guaranteed Â£1000 cash or a Â£2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm
 shopper138, San Francisco,spam,You have WON a guaranteed Â£1000 cash or a Â£2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p
 musiclover471, Berlin,spam,You have WON a guaranteed Â£1000 cash or a Â£2000 prize.To claim yr prize call our customer service representative on
 testimonialuser16, Sydney,spam,You have won a guaranteed Â£200 award or even Â£1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP
 user10113, New York,spam,You have won a guaranteed Â£200 award or even Â£1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX
 user10446, Los Angeles,spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
 bookworm804, London,spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
 shopper804, San Francisco,spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ 
 travelenthusiast16, Sydney,spam,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a Â£150 prize. To collect is easy. Just call 09061743386
 foodlover138, Mumbai,spam,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a Â£150 prize. To collect is easy. Just call 09061743386 
 musiclover804, Berlin,ham,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend
 user804, Toronto,ham,You made my day. Do have a great day too.
 thrillseeker16, Orlando,ham,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill
 buyer138, Chicago,ham,You should change your fb to jaykwon thuglyfe falconerf
 musicfan471, Paris,ham,You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|
 user1249, Sydney,ham,You still at grand prix?
 cinephile804, Los Angeles,ham,You unbelievable faglord
 shopper471, New York,spam,"YOU VE WON! Your 4* Costa Del Sol Holiday or Â£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, CostÂ£1.50/pm, Max10mins"
 booklover138, London,spam,"YOU VE WON! Your 4* Costa Del Sol Holiday or Â£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, CostÂ£1.50/pm, Max10mins"
 buyer804, San Francisco,ham,You were supposed to wake ME up &gt;:(
 traveler471, Sydney,ham,You will be in the place of that man
 traveladdict16, Paris,ham,You will be in the place of that man
 foodie804, Mumbai,spam,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!
 gymrat138, Berlin,spam,You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750
 user1002, Toronto,spam,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
 thrillseeker17, Orlando,spam,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
 customer138, Chicago,spam,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again
 musiclover1002, London,spam,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05
 user7905, Sydney,spam,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz"
 foodie138, Paris,ham,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .
 shopper261, Los Angeles,spam,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528
 bookworm582, London,ham,Your brother is a genius
 shopper7905, New York,spam,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call"
 user9891, San Francisco,spam,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call."
 musiclover7905, Sydney,spam,Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz
 foodcritic138, Mumbai,spam,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16"
 playlistlover471, Berlin,spam,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16"
 user24695, Toronto,ham,Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.
 thrillseeker804, Orlando,spam,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.
 buyer7905, Chicago,ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
 musicfan582, London,ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
